a.name,e.latitude,e.longitude,e.city,e.type,e.startdate,e.venue
Will Howe Foote,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Charles Henry Fromuth,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Wilhelm Heinrich Funk,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Leandro Ramón Garrido,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Grace Gassette,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Augustus M. Gerdes,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Eugenie Fish Glaman,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Thomas Cooper Gotch,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Walter Granville-Smith,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Walter Granville-Smith,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Walter Granville-Smith,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Walter Granville-Smith,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Walter Granville-Smith,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
William Henry Howe,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
George Howland,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Henry Salem Hubbell,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Edward Timothy Hurley,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Edward Timothy Hurley,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Edward Timothy Hurley,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Edward Timothy Hurley,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
John Christen Johansen,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
John Christen Johansen,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
John Christen Johansen,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
John Christen Johansen,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
John Christen Johansen,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Morton T. Johnson,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
William Langson Lathrop,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
William Langson Lathrop,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
William Langson Lathrop,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
William Langson Lathrop,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
William Langson Lathrop,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Margaret Longstreth,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Robert Walker Macbeth,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Clara Taggart MacChesney,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
William Stuart MacGeorge,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Jean MacLane,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Jean MacLane,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Jean MacLane,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Jean MacLane,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Jean MacLane,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Fred Dana Marsh,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Willard LeRoy Metcalf,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Willard LeRoy Metcalf,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Willard LeRoy Metcalf,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Willard LeRoy Metcalf,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Francis Davis Millet,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Frederick Milner,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Frederick Milner,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Joseph Milner Kite,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
F. Luis Mora,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
F. Luis Mora,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
F. Luis Mora,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
F. Luis Mora,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
F. Luis Mora,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Alice Turner Mumford,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Charles Austin Needham,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
John Warner Norton,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
John Anthony Park,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Gertrude Partington,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Ernest Clifford Peixotto,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Martin Petersen,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Martin Petersen,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Henry Prellwitz,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Charles Rosen,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Charles Rosen,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Charles Rosen,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Charles Rosen,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Charles Rosen,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Charles Rosen,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
John Gordon Saxton,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Joseph Henry Sharp,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Joseph Henry Sharp,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Joseph Henry Sharp,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Gardner George Symons,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Gardner George Symons,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Gardner George Symons,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Gardner George Symons,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Gardner George Symons,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Gardner George Symons,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
George William Sotter,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
George William Sotter,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
George William Sotter,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
George William Sotter,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
George William Sotter,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
George William Sotter,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Caroline Stehlin,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Caroline Stehlin,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Stanbery van Buren,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Robert William Vonnoh,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Robert William Vonnoh,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Robert William Vonnoh,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Robert William Vonnoh,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Robert William Vonnoh,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Clark Greenwood Voorhees,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Harry Mills Walcott,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Harry Mills Walcott,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Harry Mills Walcott,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Harry Mills Walcott,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Harry Mills Walcott,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
A. Bryan Wall,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
A. Bryan Wall,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
John Ferguson Weir,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Janet D. Wheeler,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Gustave Adolph Wiegand,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Gustave Adolph Wiegand,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Gustave Adolph Wiegand,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Eleanor C. A. Winslow,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Joseph R. Woodwell,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Samuel Johnson Woolf,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Charles William Wyllie,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Frank Bramley,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Frank Bramley,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Frank Bramley,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Frank Bramley,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Thomas Edwin Mostyn,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Arnold Priestman,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Arnold Priestman,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Arnold Priestman,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Arnold Priestman,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Adrian Scott Stokes,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Charles Napier Hemy,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
George Spencer Watson,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
George Spencer Watson,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Aleksandr Vladimirovich Makovsky,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Allan Barr,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Louis Betts,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Louis Betts,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Louis Betts,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Louis Betts,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Ernest Leonard Blumenschein,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Ernest Leonard Blumenschein,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Ernest Leonard Blumenschein,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Ernest Leonard Blumenschein,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Joseph H. Boston,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Joseph H. Boston,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Alexander Bower,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Rae Sloan Bredin,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Roy Henry Brown,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Matilda Brownell,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Matilda Brownell,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Amy Katherine Dugdale,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Howard Russell Butler,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Howard Russell Butler,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Howard Russell Butler,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Howard Russell Butler,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
John Fabian Carlson,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
John Fabian Carlson,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
John Fabian Carlson,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Nikolaos Chimonas,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Nikolaos Chimonas,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Nikolaos Chimonas,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Nikolaos Chimonas,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Lewis Cohen,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
John da Costa,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
John da Costa,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Frederick Crane,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Frederick A. Demmler,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Georges Dubois,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Georges Dubois,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Frank V. Dudley,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Charles Henry Ebert,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Charles Henry Ebert,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Gertrude Fiske,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Gertrude Fiske,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Marshall Fry,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Marshall Fry,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Marshall Fry,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Daniel Garber,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Daniel Garber,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Daniel Garber,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Daniel Garber,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Daniel Garber,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Aaron Harry Gorson,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Aaron Harry Gorson,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Aaron Harry Gorson,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Aaron Harry Gorson,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
John R. Grabach,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Walter Griffin,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Walter Griffin,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Ben Ali Haggin,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Ben Ali Haggin,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Ben Ali Haggin,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Johanna K. Woodwell Hailman,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Johanna K. Woodwell Hailman,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Johanna K. Woodwell Hailman,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Johanna K. Woodwell Hailman,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Emily Hatch,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Emily Hatch,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Victor David Hecht,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Howard Logan Hildebrandt,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Howard Logan Hildebrandt,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
James Roy Hopkins,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
James Roy Hopkins,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
James Roy Hopkins,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Julia Beatrice How,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Julia Beatrice How,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Julia Beatrice How,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Julia Beatrice How,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Julia Beatrice How,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Wilson Henry Irvine,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Wilson Henry Irvine,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Erich Kips,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Annie Traquair Lang,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Annie Traquair Lang,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Annie Traquair Lang,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Benjamin Eastlake Leader,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Benjamin Eastlake Leader,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Benjamin Eastlake Leader,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Benjamin Eastlake Leader,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Benjamin Eastlake Leader,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Lindsay G. MacArthur,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Charles L. Mitchell,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Maurice Molarsky,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Maurice Molarsky,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
George F Muendel,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Alfred James Munnings,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Alfred James Munnings,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
John Francis Murphy,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
John Francis Murphy,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
John Francis Murphy,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
John Francis Murphy,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
John Francis Murphy,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Parker Newton,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Parker Newton,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Parker Newton,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Carl Johan Nordell,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
DeWitt Parshall,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
DeWitt Parshall,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
William McGregor Paxton,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
William McGregor Paxton,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Edgar Lewis Pearce,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Edgar Lewis Pearce,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Edgar Lewis Pearce,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Edgar Lewis Pearce,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Joseph Thurman Pearson,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Joseph Thurman Pearson,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Joseph Thurman Pearson,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Marion Louise Pooke,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Grace Ravlin,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Margaret Foster Richardson,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Margaret Foster Richardson,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
William Ritschel,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
William Ritschel,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
William Ritschel,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Briton Rivière,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Briton Rivière,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Briton Rivière,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
William S. Robinson,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
William S. Robinson,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
William S. Robinson,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
William S. Robinson,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
William S. Robinson,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Albert Rosenthal,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Albert Rosenthal,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Albert Rosenthal,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Olive Rush,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Olive Rush,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Olive Rush,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Chauncey Foster Ryder,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Chauncey Foster Ryder,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Chauncey Foster Ryder,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Chauncey Foster Ryder,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Alice Schille,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Alice Schille,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Alice Schille,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Alice Schille,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Albert H. Schmidt,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Leopold Gould Seyffert,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Leopold Gould Seyffert,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Leopold Gould Seyffert,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Leopold Gould Seyffert,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
William Thomas Smedley,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
William Thomas Smedley,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Arthur Watson Sparks,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Arthur Watson Sparks,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Robert Spencer,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Robert Spencer,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Robert Spencer,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Robert Spencer,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Robert Spencer,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
John Franklin Stacey,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
John Franklin Stacey,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
John Franklin Stacey,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
William Lester Stevens,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Albert Chevallier Tayler,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Charles Taylor,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Charles Taylor,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Charles Taylor,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Willy ter Hell,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
George Albert Thompson,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
George Albert Thompson,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Mary Bradish Titcomb,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Mary Bradish Titcomb,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Mary Bradish Titcomb,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Elliott Torrey,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Elliott Torrey,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Helen Maria Turner,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
"Carroll Sargent, Jr. Tyson",40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Douglas Volk,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Douglas Volk,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Douglas Volk,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Douglas Volk,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Vaclav Vytlacil,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Horatio Walker,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Horatio Walker,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Arthur Wardle,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Arthur Wardle,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Arthur Wardle,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Arthur Wardle,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Everett Longley Warner,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Everett Longley Warner,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Frederick Judd Waugh,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Frederick Judd Waugh,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Frederick Judd Waugh,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Frederick Judd Waugh,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Frederick Judd Waugh,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
William Wendt,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
William Wendt,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
William Wendt,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
William Wendt,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Beatrice Whitney Van Ness,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Marion Boyd Allen,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
John Noble Barlow,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
